Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,AttritionFlag,AvgWorkingHours,PercentOvertime,TotalLeaves,OvertimeRatio,OvertimeFlag,IncomePerHour,TimeSinceLastPromoRatio,Satisfaction_X_Hours,CommuteStressIndex,TenureBucket,RiskScore,RiskCohort,log_income
52,No,Travel_Rarely,Sales,21,5,Technical Degree,1774,Male,3,Manager,Married,28890.0,1.0,11,8,1,28.5,2,34,1,16,3,1,4,3,3,0,5.995460107684777,0.0,22,0.7494325134605971,0,1112.8512753674597,0.029411764705882353,23.98184043073911,18.532221720269867,>10,0.5,Low,10.271285406914535
33,Yes,Travel_Rarely,Research & Development,1,2,Medical,1775,Male,3,Laboratory Technician,Single,28710.0,1.0,17,8,3,10.0,2,10,7,8,4,4,2,3,3,1,9.98832877959927,1.0,5,1.2485410974499087,1,663.8232616045975,0.7,79.90663023679416,6.923381932084993,>10,3.0,High,10.265035603577836
25,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1776,Male,2,Research Scientist,Single,74840.0,1.0,15,8,0,6.0,3,6,1,4,3,4,2,3,3,0,7.7169027777777774,0.17083333333333334,9,0.9646128472222222,0,2239.767062363365,0.16666666666666666,54.018319444444444,16.955768444247475,5-10,1.0,Low,11.223121142137346
45,No,Travel_Rarely,Sales,2,3,Life Sciences,1777,Male,3,Healthcare Representative,Single,60740.0,0.0,14,8,0,9.0,2,8,3,1,2,3,3,3,3,0,5.9940800865800865,0.0,18,0.7492600108225108,0,2340.2612950187563,0.375,29.970400432900433,6.5851700423776895,5-10,0.0,Low,11.014374202079626
23,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1778,Female,2,Research Scientist,Single,165835.0,1.0,17,8,1,2.0,2,2,0,2,1,3,3,1,3,0,7.997055555555556,0.47346938775510206,4,0.9996319444444445,0,4789.14719879178,0.0,31.988222222222223,25.415073039838653,1-3,0.5,Low,12.018754627185396
47,Yes,Travel_Frequently,Research & Development,4,3,Life Sciences,1779,Male,1,Research Director,Single,27740.0,4.0,13,8,1,8.0,2,5,1,3,2,3,3,3,3,1,10.009682033096926,1.0,14,1.2512102541371157,1,640.0269750346868,0.2,50.048410165484626,16.109961755476636,5-10,1.5,Medium,10.230666742245749
34,No,Travel_Rarely,Research & Development,12,3,Technical Degree,1780,Male,1,Research Scientist,Single,45050.0,1.0,12,8,0,6.0,3,6,1,4,4,4,3,3,3,0,7.804073275862069,0.25,17,0.9755091594827586,0,1333.1700864547074,0.16666666666666666,62.43258620689655,20.017052734505164,5-10,0.5,Low,10.71555046034839
55,Yes,Travel_Rarely,Human Resources,7,3,Human Resources,1781,Male,4,Laboratory Technician,Married,74280.0,5.0,12,8,0,24.0,2,5,1,4,4,1,3,3,3,1,8.05094806763285,0.5565217391304348,19,1.0063685084541063,1,2130.7719621310766,0.2,40.254740338164254,16.74147586174275,5-10,1.0,Low,11.215610477950067
36,No,Non-Travel,Research & Development,7,2,Life Sciences,1782,Male,5,Sales Executive,Single,116310.0,1.0,18,8,1,10.0,2,10,0,9,1,1,3,1,3,0,7.396366898148148,0.0125,9,0.9245458622685185,0,3631.706247211064,0.0,14.792733796296297,15.38031258551489,>10,0.0,Low,11.664022917009133
52,No,Non-Travel,Research & Development,1,4,Life Sciences,1783,Male,5,Sales Executive,Married,97380.0,0.0,18,8,2,5.0,2,4,1,2,4,4,3,3,3,0,7.245820105820106,0.0,18,0.9057275132275132,0,3103.804270856209,0.25,57.966560846560846,5.022419777193771,3-5,0.0,Low,11.486386398733051
26,No,Travel_Frequently,Research & Development,2,2,Life Sciences,1784,Male,1,Manufacturing Director,Divorced,28350.0,3.0,11,8,1,5.0,2,2,2,0,1,4,3,3,3,0,7.090755017131668,0.00881057268722467,22,0.8863443771414585,0,923.3634634162014,1.0,35.45377508565834,7.789990597755902,1-3,1.0,Low,10.252417581902414
29,No,Travel_Rarely,Research & Development,10,2,Medical,1785,Male,3,Manufacturing Director,Married,165835.0,4.0,14,8,3,11.0,5,8,1,1,2,3,2,3,3,0,6.279730461393597,0.0,13,0.7849663076741996,0,6098.840777948263,0.125,31.398652306967985,15.058135987823638,5-10,1.0,Low,12.018754627185396
26,Yes,Travel_Rarely,Research & Development,15,2,Life Sciences,1786,Male,2,Laboratory Technician,Single,26130.0,6.0,19,8,1,6.0,2,4,1,2,4,1,3,3,3,1,6.197631766381766,0.0,15,0.7747039707977208,0,973.7012878155622,0.25,30.988158831908834,17.1834839400651,3-5,0.5,Low,10.170877627969897
34,No,Travel_Rarely,Research & Development,14,4,Technical Degree,1787,Male,2,Manufacturing Director,Single,61460.0,2.0,12,8,0,10.0,3,4,1,3,2,4,3,3,3,0,6.203041125541125,0.0,18,0.7753801406926406,0,2288.231706641174,0.25,37.218246753246746,16.79814676746692,3-5,0.0,Low,11.02615810629731
54,No,Travel_Rarely,Research & Development,18,4,Medical,1788,Female,2,Laboratory Technician,Divorced,49630.0,9.0,15,8,1,9.0,2,5,1,4,4,1,3,3,3,0,8.896373188405796,1.0,19,1.1120466485507245,1,1288.3782550142905,0.2,44.48186594202898,26.194827989153254,5-10,2.0,Medium,10.81237091748186
27,No,Travel_Frequently,Research & Development,13,2,Life Sciences,1789,Female,4,Research Scientist,Married,165835.0,0.0,12,8,0,5.0,5,4,1,1,3,4,3,3,3,0,6.805050505050505,0.0,7,0.8506313131313131,0,5628.037026917978,0.25,47.63535353535354,17.958918413755555,3-5,0.0,Low,12.018754627185396
37,No,Travel_Rarely,Sales,2,4,Technical Degree,1790,Male,2,Manufacturing Director,Divorced,61720.0,0.0,11,8,0,6.0,1,5,4,3,4,1,2,3,3,0,9.499684944684944,1.0,18,1.187460618085618,1,1500.4751898023637,0.8,47.49842472342472,10.43647061870631,5-10,2.5,High,11.030379508549343
38,No,Travel_Frequently,Sales,2,4,Life Sciences,1791,Female,2,Research Scientist,Single,23680.0,6.0,11,8,1,17.0,3,15,4,12,1,1,3,3,3,0,10.821924119241192,1.0,3,1.352740514905149,1,505.3465641269118,0.26666666666666666,21.643848238482384,11.889098824432182,>10,1.5,Medium,10.072428317836021
34,No,Travel_Rarely,Sales,2,3,Marketing,1792,Male,1,Sales Representative,Single,103120.0,1.0,12,8,0,6.0,2,6,1,3,3,1,3,3,3,0,6.887651300236406,0.0,14,0.8609564125295508,0,3457.672500553115,0.16666666666666666,27.550605200945625,7.566858358500599,5-10,0.0,Low,11.543658335005926
35,No,Travel_Rarely,Research & Development,5,4,Medical,1793,Male,3,Manager,Married,16750.0,1.0,16,8,0,3.0,6,3,0,2,1,4,2,2,3,0,7.8023307656395895,0.2605042016806723,11,0.9752913457049487,0,495.7954736002727,0.0,39.01165382819795,13.979900031384114,3-5,1.5,Medium,9.726213236963687
30,No,Travel_Rarely,Research & Development,20,3,Medical,1794,Male,1,Laboratory Technician,Married,25230.0,3.0,13,8,1,7.0,2,2,0,2,4,3,3,3,3,0,7.1923405797101445,0.004347826086956522,19,0.8990425724637681,0,810.138198234768,0.0,50.34638405797101,21.897242274676227,1-3,1.0,Low,10.13582867620438
40,No,Travel_Frequently,Research & Development,10,4,Medical,1795,Male,2,Manufacturing Director,Married,65670.0,1.0,13,8,1,8.0,3,8,3,7,3,2,3,4,3,0,6.371433615819209,0.0,13,0.7964292019774011,0,2380.356238436033,0.375,31.85716807909604,15.27803054832151,5-10,0.0,Low,11.092412706722497
34,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1796,Male,3,Healthcare Representative,Married,47390.0,5.0,24,8,2,6.0,2,3,1,2,3,1,3,3,4,0,7.89317270531401,0.3565217391304348,19,0.9866465881642512,0,1386.5872643201585,0.3333333333333333,31.57269082125604,18.92700151745359,3-5,0.5,Low,10.766187616237207
42,No,Travel_Frequently,Research & Development,9,4,Medical,1797,Male,1,Manufacturing Director,Divorced,92080.0,1.0,15,8,1,24.0,2,24,14,9,2,4,2,4,3,0,7.821308321308321,0.26406926406926406,18,0.9776635401635402,0,2718.9298824358866,0.5833333333333334,46.92784992784993,18.009227948354827,>10,1.5,Medium,11.430423903458427
23,Yes,Travel_Rarely,Sales,2,3,Medical,1798,Female,4,Manufacturing Director,Married,45590.0,1.0,18,8,1,1.0,2,0,0,0,3,1,3,2,3,1,7.9969965986394556,0.49387755102040815,4,0.9996245748299319,0,1316.602830876336,0.0,31.987986394557822,8.78559873570238,0-1,0.5,Low,10.727465607601715
24,No,Non-Travel,Sales,1,5,Marketing,1799,Female,1,Manufacturing Director,Divorced,81890.0,1.0,14,8,1,1.0,3,1,0,0,3,2,3,3,3,0,6.749403910348116,0.0,16,0.8436754887935145,0,2802.0608095125936,0.0,33.74701955174058,4.678330290918066,1-3,0.0,Low,11.31314437369291
52,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1800,Male,2,Manufacturing Director,Married,29420.0,8.0,11,8,1,9.0,1,5,1,4,4,3,3,2,3,0,6.058953625235405,0.0,13,0.7573692031544256,0,1121.3911997160744,0.2,42.41267537664783,20.60769720576308,5-10,1.0,Low,10.28946398406043
50,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1801,Male,2,Sales Executive,Married,49410.0,5.0,11,8,1,28.5,3,4,0,3,3,3,3,1,3,0,6.363878515444906,0.0,8,0.7954848144306133,0,1793.102338872768,0.0,38.183271092669436,13.982870281317481,3-5,0.0,Low,10.807928350453047
29,Yes,Travel_Rarely,Sales,2,4,Marketing,1802,Female,4,Research Scientist,Married,106500.0,1.0,13,8,2,1.0,2,1,0,0,2,1,3,4,3,1,10.674197154471544,1.0,3,1.334274644308943,1,2304.2335269043265,0.0,32.022591463414635,11.726804165568605,1-3,1.0,Low,11.575909653758895
33,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1803,Male,4,Manufacturing Director,Married,59020.0,0.0,12,8,1,14.0,2,13,3,7,3,3,4,3,3,0,6.994114507520621,0.0,20,0.8742643134400776,0,1948.850704945721,0.23076923076923078,41.964687045123725,9.695901502802657,>10,0.0,Low,10.985648591762406
33,Yes,Travel_Rarely,Research & Development,23,5,Life Sciences,1804,Male,1,Human Resources,Single,86390.0,5.0,16,8,2,6.0,3,3,0,2,1,1,3,2,3,1,8.022934782608695,0.5391304347826087,19,1.002866847826087,1,2486.8083432490625,0.0,16.04586956521739,25.497318616501328,3-5,1.5,Medium,11.366638782699756
47,No,Travel_Rarely,Research & Development,6,4,Other,1805,Male,2,Manager,Married,63470.0,1.0,14,8,0,26.0,2,26,3,0,3,4,2,4,3,0,9.502909544159545,1.0,15,1.187863693019943,1,1542.4958583687228,0.11538461538461539,66.52036680911681,18.491808127534657,>10,2.0,Medium,11.058338387651427
36,No,Travel_Rarely,Sales,6,3,Medical,1806,Female,2,Sales Executive,Married,42000.0,0.0,22,8,0,10.0,3,9,0,5,3,2,3,3,4,0,7.686010101010101,0.17355371900826447,7,0.9607512626262626,0,1262.0031623225466,0.0,38.4300505050505,14.956285061297208,5-10,0.5,Low,10.645448706505872
29,No,Travel_Rarely,Research & Development,10,3,Other,1807,Male,1,Research Scientist,Married,34520.0,1.0,11,8,0,10.0,3,10,0,7,3,3,3,2,3,0,7.688039990421456,0.13793103448275862,17,0.961004998802682,0,1036.972542295128,0.0,46.12823994252874,18.43511475011644,>10,0.5,Low,10.449323113491568
58,Yes,Travel_Rarely,Research & Development,24,3,Other,1808,Female,2,Research Scientist,Single,43170.0,7.0,17,8,0,28.5,2,31,13,8,4,2,3,3,3,1,8.896928240740742,1.0,9,1.1121160300925927,1,1120.6088928150887,0.41935483870967744,53.38156944444445,28.638107229707543,>10,2.0,Medium,10.672924252515658
35,No,Travel_Rarely,Sales,10,4,Marketing,1809,Female,1,Research Scientist,Single,26320.0,3.0,13,8,3,7.0,3,2,2,2,4,3,3,4,3,0,7.759774805669867,0.18518518518518517,6,0.9699718507087334,0,783.3374153477226,1.0,54.31842363968907,18.607127324495668,1-3,1.0,Low,10.178122378638475
42,No,Travel_Rarely,Sales,15,1,Marketing,1810,Male,2,Laboratory Technician,Married,46680.0,9.0,18,8,2,8.0,2,4,0,2,4,4,3,3,3,0,10.498053181386513,1.0,15,1.3122566476733142,1,1026.914255017132,0.0,83.98442545109211,29.106783856185704,3-5,2.0,Medium,10.751092508621763
28,Yes,Travel_Rarely,Research & Development,19,4,Medical,1811,Female,2,Sales Executive,Single,32040.0,6.0,16,8,1,5.0,4,2,2,1,3,3,2,2,3,1,6.219219122556032,0.0,16,0.777402390319504,0,1189.785720750491,1.0,37.31531473533619,18.631115441745237,1-3,2.0,Medium,10.37477161168151
36,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1812,Male,2,Healthcare Representative,Married,27200.0,4.0,14,8,1,8.0,3,5,0,4,3,2,3,3,3,0,6.590180375180375,0.0,18,0.8237725468975469,0,953.1992811551712,0.0,32.95090187590188,7.240053144712572,5-10,0.5,Low,10.211009016314165
32,No,Travel_Rarely,Research & Development,3,1,Medical,1813,Male,2,Manufacturing Director,Married,165835.0,1.0,14,8,0,14.0,2,14,6,8,3,3,3,2,3,0,7.9929382969034615,0.4672131147540984,5,0.9991172871129327,0,4791.614146115521,0.42857142857142855,47.95762978142077,11.08056528977649,>10,0.0,Low,12.018754627185396
40,No,Travel_Frequently,Sales,9,3,Marketing,1814,Male,3,Manufacturing Director,Single,22380.0,6.0,14,8,0,10.0,3,1,0,0,1,3,3,3,3,0,6.905994886099489,0.0,10,0.8632493607624361,0,748.420945752785,0.0,27.623979544397955,15.901640877025796,1-3,0.5,Low,10.01596766362013
30,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1815,Male,2,Research Director,Single,14830.0,5.0,13,8,0,12.0,3,0,0,0,3,4,2,3,3,0,9.40196485260771,1.0,4,1.1752456065759638,1,364.27941573611713,0.0,65.81375396825398,19.550836287926206,0-1,2.5,High,9.604474863741963
45,No,Travel_Rarely,Research & Development,10,4,Life Sciences,1816,Male,1,Research Director,Single,56050.0,1.0,12,8,2,1.0,2,1,0,0,2,3,3,3,3,0,6.6021959942775394,0.0,16,0.8252744992846924,0,1960.646542375843,0.0,33.0109799713877,15.83137456476645,1-3,0.0,Low,10.934017269554356
42,No,Travel_Rarely,Research & Development,20,2,Medical,1817,Male,2,Sales Representative,Married,72950.0,1.0,15,8,0,10.0,3,9,7,8,2,2,2,3,3,0,7.626456552706553,0.11538461538461539,15,0.9533070690883191,0,2209.0960515283714,0.7777777777777778,30.50582621082621,23.218918095037928,5-10,2.0,Medium,11.197543261876168
38,No,Travel_Frequently,Sales,4,3,Medical,1818,Male,2,Research Scientist,Divorced,23060.0,2.0,19,8,1,13.0,5,4,1,2,1,1,2,3,3,0,7.593121693121693,0.08658008658008658,18,0.9491402116402117,0,701.37623485613,0.25,15.186243386243387,12.220657926635859,3-5,1.5,Medium,10.045898158017241
34,No,Travel_Frequently,Research & Development,7,4,Life Sciences,1819,Male,3,Laboratory Technician,Single,23480.0,1.0,14,8,1,6.0,3,5,1,3,3,4,3,3,3,0,6.909130434782608,0.0,19,0.863641304347826,0,784.8502565761584,0.2,48.363913043478256,14.36713284297142,5-10,0.5,Low,10.063946862472948
49,Yes,Travel_Rarely,Sales,7,2,Life Sciences,1820,Female,2,Healthcare Representative,Married,89980.0,1.0,14,8,2,9.0,2,9,7,7,3,4,4,4,3,1,6.313039855072464,0.0,19,0.789129981884058,0,3291.6947998034193,0.7777777777777778,44.19127898550725,13.127597328918132,5-10,0.5,Low,11.407353815914204
55,Yes,Travel_Rarely,Human Resources,16,3,Technical Degree,1821,Male,4,Manufacturing Director,Single,43190.0,4.0,11,8,0,12.0,3,9,7,3,3,4,2,4,3,1,6.389931693989071,0.0,5,0.7987414617486339,0,1560.9863016750394,0.7777777777777778,44.7295218579235,18.10403974301758,5-10,1.5,Medium,10.673387419194466
43,No,Travel_Rarely,Research & Development,25,2,Medical,1822,Male,2,Healthcare Representative,Married,61320.0,6.0,13,8,0,22.0,3,4,1,0,2,1,3,2,3,0,7.2855543785310735,0.00423728813559322,13,0.9106942973163842,0,1943.800304240851,0.25,21.85666313559322,23.737039498259342,3-5,0.5,Low,11.023877640745798
27,No,Travel_Rarely,Sales,2,4,Medical,1823,Male,2,Manager,Divorced,33460.0,1.0,21,8,1,9.0,2,9,0,8,3,4,3,2,4,0,10.525373015873017,1.0,4,1.315671626984127,1,734.1766099244403,0.0,73.67761111111112,11.563304138053818,5-10,1.5,Medium,10.418135860525785
35,No,Travel_Rarely,Research & Development,1,3,Medical,1824,Male,1,Research Director,Single,108550.0,3.0,13,8,1,17.0,2,8,1,6,3,3,4,3,3,0,7.024023532265891,0.004366812227074236,20,0.8780029415332363,0,3569.077459593588,0.125,42.144141193595345,4.86868210757681,5-10,0.0,Low,11.594975387608546
28,No,Travel_Rarely,Sales,1,2,Technical Degree,1825,Female,1,Sales Executive,Married,22310.0,1.0,12,8,0,8.0,3,8,7,5,2,2,3,2,3,0,9.911441256830601,1.0,5,1.2389301571038251,1,519.8461867200613,0.875,39.645765027322405,6.870087562457652,5-10,2.0,Medium,10.01283510937141
34,No,Travel_Rarely,Sales,2,5,Life Sciences,1826,Male,4,Research Scientist,Married,23230.0,0.0,17,8,0,4.0,2,3,0,2,3,4,1,3,3,0,6.913744769874477,0.0,10,0.8642180962343097,0,775.9754304613134,0.0,48.39621338912134,7.595524964898972,3-5,1.5,Medium,10.053242872620965
26,Yes,Travel_Frequently,Research & Development,22,4,Other,1827,Female,1,Sales Executive,Married,20240.0,1.0,23,8,0,8.0,2,8,1,7,3,3,3,3,4,1,8.012555315055314,0.4935064935064935,18,1.0015694143819143,1,583.380046973396,0.125,48.07533189033188,25.123320845168305,5-10,2.0,Medium,9.915465529295535
27,No,Non-Travel,Sales,1,3,Technical Degree,1828,Female,1,Sales Executive,Married,27130.0,1.0,11,8,0,0.0,2,0,0,0,4,4,2,3,3,0,7.249490338164252,0.013043478260869565,19,0.9061862922705315,0,864.2799179364454,0.0,57.995922705314015,5.024963788395116,0-1,1.5,Medium,10.208432264538738
51,No,Travel_Rarely,Sales,16,3,Medical,1829,Male,3,Research Scientist,Married,94390.0,2.0,15,8,3,28.5,0,20,4,17,1,3,2,3,3,0,6.08176429567643,0.0,10,0.7602205369595537,0,3584.3342741789997,0.2,24.32705718270572,17.230935757915116,>10,1.0,Low,11.455201008605492
44,No,Travel_Rarely,Sales,24,5,Medical,1830,Female,1,Sales Executive,Single,25660.0,9.0,11,8,1,10.0,3,5,2,3,4,2,2,3,3,0,6.295518755935423,0.0,15,0.7869398444919279,0,941.3198860067567,0.4,37.77311253561254,20.26449312848486,5-10,1.5,Medium,10.152727608571611
25,No,Travel_Rarely,Research & Development,17,3,Medical,1831,Male,1,Laboratory Technician,Single,165835.0,7.0,11,8,3,6.0,5,4,0,1,1,1,2,4,3,0,6.377411835748792,0.0,19,0.797176479468599,0,6005.426213465531,0.0,12.754823671497585,18.433091058521043,3-5,1.0,Low,12.018754627185396
33,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1832,Male,3,Laboratory Technician,Divorced,24510.0,1.0,13,8,1,9.0,3,9,0,8,1,1,3,2,3,0,6.023360136452241,0.0,21,0.7529200170565301,0,939.7591966790345,0.0,12.046720272904482,13.234674929960109,5-10,0.5,Low,10.106877275363477
35,No,Travel_Rarely,Sales,6,4,Medical,1833,Female,2,Manager,Single,94190.0,1.0,24,8,1,6.0,5,6,1,1,3,1,2,2,4,0,6.895604075691412,0.0,20,0.8619505094614265,0,3154.6020620168197,0.16666666666666666,27.582416302765647,13.418225954755101,5-10,1.0,Low,11.45307991459881
36,No,Travel_Rarely,Sales,10,4,Marketing,1834,Male,3,Manager,Married,86860.0,1.0,13,8,0,18.0,2,18,4,11,2,4,2,3,3,0,9.710834500466852,1.0,11,1.2138543125583565,1,2065.738653914043,0.2222222222222222,58.26500700280111,23.28556414359679,>10,2.5,High,11.372064418801726
32,No,Travel_Rarely,Research & Development,3,4,Medical,1835,Female,4,Sales Executive,Divorced,30380.0,2.0,20,8,0,8.0,3,5,0,3,2,4,2,3,4,0,7.8313574879227055,0.29130434782608694,19,0.9789196859903382,0,895.9067814967361,0.0,46.98814492753623,10.856566725421278,5-10,1.5,Medium,10.321572692000395
30,No,Travel_Frequently,Research & Development,4,5,Medical,1836,Male,5,Sales Representative,Divorced,30580.0,9.0,14,8,1,10.0,2,5,0,3,2,4,2,3,3,0,6.379905817835002,0.0,16,0.7974882272293753,0,1106.968638699309,0.0,38.279434907010014,10.268062300982537,5-10,1.5,Medium,10.328134180060221
53,No,Travel_Rarely,Sales,6,3,Marketing,1837,Male,4,Sales Executive,Married,23250.0,7.0,18,8,1,28.5,1,5,0,4,1,4,3,4,3,0,10.363845704948647,1.0,11,1.2954807131185808,1,518.1006321797561,0.0,51.81922852474323,20.167112540502888,5-10,1.5,Medium,10.054103420843255
45,No,Travel_Rarely,Research & Development,1,5,Technical Degree,1838,Male,2,Healthcare Representative,Divorced,20880.0,4.0,15,8,3,18.0,2,5,0,2,4,1,3,3,3,0,8.491444931773879,0.9517543859649122,21,1.0614306164717349,1,567.8857885127308,0.0,42.45722465886939,5.885821113339101,5-10,1.5,Medium,9.946594933570061
32,No,Travel_Rarely,Sales,10,3,Marketing,1839,Female,1,Human Resources,Married,30720.0,5.0,12,8,0,9.0,4,5,1,3,3,3,2,1,3,0,6.633939603503919,0.0,8,0.8292424504379898,0,1069.453242830509,0.2,39.80363762102351,15.907492415271944,5-10,1.5,Medium,10.332701738815134
52,No,Travel_Frequently,Research & Development,1,1,Life Sciences,1840,Male,2,Laboratory Technician,Married,50060.0,3.0,16,8,1,28.5,2,9,0,0,3,4,3,3,3,0,7.627005910165485,0.1148936170212766,14,0.9533757387706856,0,1515.824303791143,0.0,53.38904137115839,5.286637642745245,5-10,0.5,Low,10.820997540815013
37,No,Travel_Rarely,Sales,24,2,Life Sciences,1841,Female,4,Laboratory Technician,Divorced,42570.0,4.0,15,8,0,9.0,2,1,0,0,4,3,3,3,3,0,6.1029396235078055,0.0,7,0.7628674529384757,0,1610.9300406827053,0.0,42.720577364554636,19.644604814739512,1-3,0.0,Low,10.658928549267461
28,No,Travel_Rarely,Research & Development,21,4,Life Sciences,1842,Female,1,Healthcare Representative,Divorced,25000.0,1.0,16,8,2,6.0,3,5,0,4,2,4,3,3,3,0,6.290355509830818,0.0,6,0.7862944387288523,0,917.8610090326257,0.0,37.74213305898491,19.443755927603455,5-10,0.5,Low,10.12667110305036
22,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1843,Male,1,Sales Representative,Married,11020.0,6.0,19,8,0,4.0,3,2,2,2,4,4,1,2,3,0,6.472758112094395,0.0,23,0.8090947640117994,0,393.1916808812795,1.0,51.78206489675516,7.111051603523095,1-3,2.0,Medium,9.307557822691543
44,No,Travel_Rarely,Research & Development,22,3,Medical,1844,Female,1,Laboratory Technician,Married,104530.0,2.0,11,8,1,10.0,2,3,0,2,1,4,2,3,3,0,10.991957939721097,1.0,2,1.373994742465137,1,2196.2308926706974,0.0,54.95978969860548,34.465220541731995,3-5,2.5,High,11.557238957112581
42,No,Travel_Frequently,Sales,13,4,Life Sciences,1845,Female,2,Laboratory Technician,Single,22880.0,5.0,16,8,1,8.0,4,2,2,2,2,4,3,2,3,0,8.005260631001372,0.49794238683127573,6,1.0006575788751715,1,660.0740324011214,1.0,48.031563786008235,21.12634174372464,1-3,2.5,High,10.038062150832348
36,No,Travel_Rarely,Research & Development,14,3,Other,1846,Male,2,Research Scientist,Married,39290.0,0.0,24,8,0,6.0,6,5,0,3,1,1,3,2,4,0,7.605230090605627,0.07725321888412018,16,0.9506537613257033,0,1193.1135408405357,0.0,15.210460181211253,20.595344876293147,5-10,1.0,Low,10.578750763997512
25,No,Travel_Rarely,Sales,11,3,Life Sciences,1847,Female,1,Laboratory Technician,Married,23110.0,1.0,11,8,1,5.0,2,5,0,3,3,1,3,3,3,0,10.396100517890773,1.0,13,1.2995125647363466,1,513.3831131059314,0.0,41.58440207156309,25.833339308771254,5-10,2.0,Medium,10.048063973643371
35,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1848,Female,1,Healthcare Representative,Married,31400.0,1.0,13,8,1,17.0,2,17,5,15,4,3,3,2,3,0,8.77790469348659,1.0,17,1.0972380866858238,1,826.1347502437093,0.29411764705882354,61.44533285440613,20.211872494944693,>10,1.5,Medium,10.354595018522993
35,Yes,Travel_Frequently,Sales,8,2,Marketing,1849,Female,1,Laboratory Technician,Divorced,36900.0,1.0,13,8,1,10.0,2,10,7,8,4,2,3,4,3,1,9.974883286647993,1.0,11,1.246860410830999,1,854.3398162079525,0.7,59.84929971988795,21.917058713483257,>10,2.5,High,10.515993929932415
32,No,Non-Travel,Research & Development,21,3,Life Sciences,1850,Male,1,Sales Executive,Divorced,44500.0,0.0,13,8,0,4.0,3,3,0,2,4,4,3,3,3,0,7.89870778267254,0.3524229074889868,22,0.9873384728340675,0,1301.1161498094089,0.0,63.18966226138032,24.41524108291255,3-5,1.0,Low,10.703266939811954
25,No,Travel_Rarely,Sales,5,3,Marketing,1851,Female,4,Research Scientist,Married,27560.0,1.0,12,8,2,5.0,2,5,0,3,3,1,4,3,3,0,7.782481087470449,0.23829787234042554,14,0.9728101359338062,0,817.8492183103773,0.0,31.129924349881797,13.944334182563429,5-10,0.5,Low,10.224157008939576
49,No,Travel_Rarely,Sales,9,3,Technical Degree,1852,Female,2,Sales Representative,Married,165835.0,2.0,18,8,1,7.0,5,4,0,2,3,1,3,3,3,0,7.517452919020716,0.05084745762711865,13,0.9396816148775895,0,5094.687871681446,0.0,30.069811676082864,17.309575028621676,3-5,0.0,Low,12.018754627185396
24,No,Non-Travel,Research & Development,2,5,Technical Degree,1853,Male,2,Healthcare Representative,Married,165835.0,0.0,22,8,1,6.0,3,5,3,4,1,4,2,3,4,0,7.592135933806147,0.08936170212765958,14,0.9490169917257684,0,5044.571981638736,0.6,37.96067966903073,8.340813834118165,5-10,1.5,Medium,12.018754627185396
32,No,Travel_Frequently,Research & Development,12,5,Medical,1854,Male,1,Research Scientist,Married,95470.0,1.0,13,8,1,10.0,3,10,5,3,2,2,3,2,3,0,6.819206516643226,0.0,12,0.8524008145804033,0,3233.293901783609,0.5,27.276826066572905,17.49091937326157,>10,0.0,Low,11.466577815431828
38,No,Travel_Rarely,Sales,22,2,Medical,1855,Male,1,Sales Executive,Married,137340.0,0.0,13,8,0,3.0,3,2,1,2,2,2,3,4,3,0,6.937852387511478,0.004132231404958678,7,0.8672315484389348,0,4571.767029922655,0.5,27.751409550045913,21.75359603201248,1-3,0.5,Low,11.830222163348102
42,No,Travel_Rarely,Research & Development,18,1,Technical Degree,1856,Female,2,Research Scientist,Married,165835.0,2.0,23,8,1,17.0,6,5,1,3,3,4,2,3,4,0,9.599522972339427,1.0,12,1.1999403715424284,1,3989.685354452311,0.2,67.19666080637599,28.265209621159894,5-10,2.5,High,12.018754627185396
31,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1857,Female,3,Sales Executive,Married,22790.0,3.0,12,8,1,8.0,3,6,0,2,4,4,3,3,3,0,10.097114734299517,1.0,19,1.2621393417874396,1,521.265686706354,0.0,80.77691787439613,28.607280201684027,5-10,2.0,Medium,10.034121000171332
